arg_propositions,questionText,comments,summary,id,subset,my_category
"[{""claim"": ""Try washing with a cloth and warm soap and water"", ""ground"": [""the waterproof coating is flaking off"", ""I have had reasonable success with washing with a cloth and warm soap and water in the past""]}]",Cleaning the plastic residue of the inside of my old backpack,It looks like the waterproof coating is flaking off. Try washing with a cloth and warm soap and water. I've had reasonable success with this method in the past.,"Most commenters suggest some method of removing the inner lining that is flaking off. These methods include soap water, an abrasive substance like sand, wire brush or washing machine, or denatured alcohol. One commenter says that goo is gone, and rubber cement does not work to remove the lining. Another suggested that after the lining is removed to coat the backpack with tent sealant to restore waterproof ability.",193,stack,1
"[{""claim"": ""Soap, water, and a kitchen brush (not wire) should be used"", ""ground"": [""Soap, water, and a kitchen brush (not wire) are effective for cleaning""]}, {""claim"": ""30 minutes of listening to good music and scrubbing is recommended"", ""ground"": [""Listening to good music and scrubbing for 30 minutes makes the cleaning process enjoyable or effective""]}]",Cleaning the plastic residue of the inside of my old backpack,Soap / water / kitchen brush (not wire for me) + 30 minutes of listening to good music and scrubbing.,"Most commenters suggest some method of removing the inner lining that is flaking off. These methods include soap water, an abrasive substance like sand, wire brush or washing machine, or denatured alcohol. One commenter says that goo is gone, and rubber cement does not work to remove the lining. Another suggested that after the lining is removed to coat the backpack with tent sealant to restore waterproof ability.",193,stack,1
"[
  {
    ""claim"": ""You could try putting a small amount of something abrasive (such as rock salt or perhaps gravel) into the bag, closing the bag securely with a zip tie on the zipper pulls & placing it in a clothes drier on the Fluff setting (no heat) for some period of time"",
    ""ground"": []
  },
  {
    ""claim"": ""You could try agitating the bag by hand instead with an abrasive inside"",
    ""ground"": [""The last thing you want are bits of gravel zooming around inside your drier""]
  }
]",Cleaning the plastic residue of the inside of my old backpack,"Just a suggestion, you could try putting a small amount of something abrasive (such as rock salt or perhaps gravel) into the bag, closing the bag securely with a zip tie on the zipper pulls & placing it in a clothes drier on the Fluff setting (no heat) for some period of time.   Or if putting it in the drier makes you nervous, you could try agitating it by hand instead with an abrasive inside (the last thing you want are bits of gravel zooming around inside your drier.)  I've of course never tried this, it is just what comes to mind...","Most commenters suggest some method of removing the inner lining that is flaking off. These methods include soap water, an abrasive substance like sand, wire brush or washing machine, or denatured alcohol. One commenter says that goo is gone, and rubber cement does not work to remove the lining. Another suggested that after the lining is removed to coat the backpack with tent sealant to restore waterproof ability.",193,stack,1
"[
  {
    ""claim"": ""Goo Gone did not work very well on a small portion of a pack like this"",
    ""ground"": []
  },
  {
    ""claim"": ""A rubber cement eraser did not work"",
    ""ground"": [""A rubber cement eraser is basically a hard piece of rubber that gathers up loose pieces of the cement for graphic arts work""]
  },
  {
    ""claim"": ""A fine grained paint sanding block took off some of the stuff"",
    ""ground"": [""Renisis was on the right track""]
  },
  {
    ""claim"": ""It was still difficult to get the old waterproofing off without damaging the nylon fabric"",
    ""ground"": [""The waterproofing is in the fabric""]
  },
  {
    ""claim"": ""A heavier grained sanding block would have probably worked better"",
    ""ground"": []
  },
  {
    ""claim"": ""You have to be patient, work on a hard flat surface and be careful not to press too hard"",
    ""ground"": []
  }
]",Cleaning the plastic residue of the inside of my old backpack,"I tried using Goo Gone on a small portion of a pack like this. It did not work very well.   I then tried a rubber cement eraser (It is basically a hard piece of rubber that gathers up loose pieces of the cement for graphic arts work.) That did not work.  Renisis was on the right track. I tried a fine grained paint sanding block (Home Depot). That took off some of the stuff. I was also able to get into the corners of the pack with the sharp corners of the rubbery block. But, it was still difficult to get the old waterproofing off without damaging the nylon fabric. The waterproofing is in the fabric. A heavier grained sanding block would have probably worked better. But, you have to be patient, work on a hard flat surface and be careful not to press too hard.","Most commenters suggest some method of removing the inner lining that is flaking off. These methods include soap water, an abrasive substance like sand, wire brush or washing machine, or denatured alcohol. One commenter says that goo is gone, and rubber cement does not work to remove the lining. Another suggested that after the lining is removed to coat the backpack with tent sealant to restore waterproof ability.",193,stack,1
"[
  {
    ""claim"": ""Pack stays dry as a bone now"",
    ""ground"": [
      ""I coated the inside with a heavy-duty sealant for tent floors"",
      ""I treated it for mold (expose it to lots of sunshine, soaked it in a mold killer)"",
      ""I scrapped off the old material (yes, even in the corners)""
    ]
  },
  {
    ""claim"": ""It was all a stupid crazy amount of work"",
    ""ground"": [
      ""I scrapped off the old material (yes, even in the corners)"",
      ""I treated it for mold (expose it to lots of sunshine, soaked it in a mold killer)"",
      ""I coated the inside with a heavy-duty sealant for tent floors""
    ]
  },
  {
    ""claim"": ""So would be earning enough money to buy a new pack"",
    ""ground"": []
  }
]",Cleaning the plastic residue of the inside of my old backpack,"A few thoughts. My old Gregory pack started losing its weatherproofing a few years ago, at least in part, due to mold. So, after scrapping off the old material (yes, even in the corners), I treated it for mold (expose it to lots of sunshine, soaked it in a mold killer) Then, I coated the inside with a heavy-duty sealant for tent floors. It was all a stupid crazy amount of work, but so would be earning enough money to buy a new pack. Pack stays dry as a bone now.","Most commenters suggest some method of removing the inner lining that is flaking off. These methods include soap water, an abrasive substance like sand, wire brush or washing machine, or denatured alcohol. One commenter says that goo is gone, and rubber cement does not work to remove the lining. Another suggested that after the lining is removed to coat the backpack with tent sealant to restore waterproof ability.",193,stack,1
"[
  {
    ""claim"": ""I am using a wire brush"",
    ""ground"": [""I am putting a wood block inside the bag in order to provide a flat surface to brush against""]
  },
  {
    ""claim"": ""It's working fairly well"",
    ""ground"": [""It's not amazing""]
  },
  {
    ""claim"": ""It seems better than the other answers here"",
    ""ground"": []
  }
]",Cleaning the plastic residue of the inside of my old backpack,"I am using a wire brush, and putting a wood block inside the bag in order to provide a flat surface to brush against. It's not amazing, but it's working fairly well. Seems better than the other answers here.","Most commenters suggest some method of removing the inner lining that is flaking off. These methods include soap water, an abrasive substance like sand, wire brush or washing machine, or denatured alcohol. One commenter says that goo is gone, and rubber cement does not work to remove the lining. Another suggested that after the lining is removed to coat the backpack with tent sealant to restore waterproof ability.",193,stack,1
"[
  {
    ""claim"": ""our problem is occurring because of a manufacturing defect on the supply level"",
    ""ground"": [""The coating remained fully intact on one panel"", ""I had a Lands End duffel with the delamination problem""]
  },
  {
    ""claim"": ""My bag has sentimental value, which prevents me from sending it to the landfill"",
    ""ground"": []
  }
]",Cleaning the plastic residue of the inside of my old backpack,"I had a Lands End duffel with the delamination problem. I turned it inside out and put it in the washing machine using detergent and the hot water setting and that removed most of the urethane coating. I thought better of putting the bag in the dryer. The coating remained fully intact on one panel. I suspect our problem is occurring because of a manufacturing defect on the supply level. My bag has sentimental value, which prevents me from sending it to the landfill.","Most commenters suggest some method of removing the inner lining that is flaking off. These methods include soap water, an abrasive substance like sand, wire brush or washing machine, or denatured alcohol. One commenter says that goo is gone, and rubber cement does not work to remove the lining. Another suggested that after the lining is removed to coat the backpack with tent sealant to restore waterproof ability.",193,stack,1
"[
  {
    ""claim"": ""I scrubbed all messy parts with alcohol using a strong but nylon (or so) brush"",
    ""ground"": [""It does come off quite ok then""]
  },
  {
    ""claim"": ""I impregnated it with a nikwash product"",
    ""ground"": []
  },
  {
    ""claim"": ""I do love my Lowa backpack"",
    ""ground"": [""Lowa backpack does carry heavier loads very well""]
  },
  {
    ""claim"": ""I do not want to part from my Lowa backpack for now"",
    ""ground"": [""I do love my Lowa backpack""]
  }
]",Cleaning the plastic residue of the inside of my old backpack,"Like the  answer from Paul,  I scrubbed all messy parts with alcohol using a strong but nylon (or so) brush. It does come off quite ok then. After I impregnated it with a nikwash product. I do love my Lowa backpack, it does carry heavyer loads very well, so I do not want to part from it for now!","Most commenters suggest some method of removing the inner lining that is flaking off. These methods include soap water, an abrasive substance like sand, wire brush or washing machine, or denatured alcohol. One commenter says that goo is gone, and rubber cement does not work to remove the lining. Another suggested that after the lining is removed to coat the backpack with tent sealant to restore waterproof ability.",193,stack,1
"[
  {
    ""claim"": ""Denatured alcohol cleaned the waterproofing off the pack very well"",
    ""ground"": [""the waterproofing turned to mush, very sticky"", ""it was messy but it cleaned it off very well""]
  },
  {
    ""claim"": ""If you could soak the pack in denatured alcohol, that would work the best"",
    ""ground"": [""denatured alcohol cleaned it off very well""]
  },
  {
    ""claim"": ""I will have to put everything in plastic bags in the pack"",
    ""ground"": [""there is no more waterproofing""]
  }
]",Cleaning the plastic residue of the inside of my old backpack,"I returned an ll bean pack that I loved but the waterproofing turned to mush,very sticky.I have another ll bean pack doing the same thing so I tried denatured alcohol. It was messy but it cleaned it off very well.now I'll just have to put everything in plastic bags in the pack because there is no more waterproofing. If you could soak it in denatured alcohol,that would work the best.","Most commenters suggest some method of removing the inner lining that is flaking off. These methods include soap water, an abrasive substance like sand, wire brush or washing machine, or denatured alcohol. One commenter says that goo is gone, and rubber cement does not work to remove the lining. Another suggested that after the lining is removed to coat the backpack with tent sealant to restore waterproof ability.",193,stack,1
"[
  {
    ""claim"": ""There are lots of sites that give various methods for speaker amplification"",
    ""ground"": []
  },
  {
    ""claim"": ""Put the phone in a toilet roll (cut a slit)"",
    ""ground"": []
  },
  {
    ""claim"": ""Put cups on the phone"",
    ""ground"": []
  },
  {
    ""claim"": ""Place it on a box or similar (guitars are sometimes suggested)"",
    ""ground"": []
  },
  {
    ""claim"": ""I have tried these but none of them were great"",
    ""ground"": [""Put the phone in a toilet roll (cut a slit)"", ""Put cups on the phone"", ""Place it on a box or similar (guitars are sometimes suggested)""]
  }
]",How can I amplify the speakers of my iPhone?,There are lots of sites that give various methods for speaker amplification:   Put the phone in a toilet roll (cut a slit)  Put cups on the phone  Place it on a box or similar (guitars are sometimes suggested).   I have tried these but none of them were great.  Is there a better way to amplify my iPhone's speakers?,"Several commentators suggest placing the phone against a hard surface such as a wall or saucepan, reflecting and amplifying the sound. A few commentators recommend using a cardboard roll and a cup or funnel to project the sound. One commentator advises buying a “Horn” amplifier for cheap, and another recommends placing the phone in a bowl. Some commentators are skeptical about these methods.",194,stack,1
"[
  {
    ""claim"": ""We can rotate the cup to amplify in a particular direction"",
    ""ground"": [""rotating the cup amplifies in a particular direction""]
  }
]",How can I amplify the speakers of my iPhone?,"Cut a slit in the middle of a cardboard roll e.g. aluminium foil.   Insert a cup or funnel on either end of the roll, as shown below:   We can even rotate the cup to amplify in a particular direction.","Several commentators suggest placing the phone against a hard surface such as a wall or saucepan, reflecting and amplifying the sound. A few commentators recommend using a cardboard roll and a cup or funnel to project the sound. One commentator advises buying a “Horn” amplifier for cheap, and another recommends placing the phone in a bowl. Some commentators are skeptical about these methods.",194,stack,1
"[
  {
    ""claim"": ""The easiest way I know, when you are at home or outside and don't have any gadgets or items, is simply placing your phone next to a wall or ideally in a corner with the speakers facing the wall."",
    ""ground"": [
      ""The sound waves will reflect off the wall and more of them will get directly into your ear."",
      ""If the speaker is in the corner, more of the sound waves get directly into your ear or only with a minimal delay.""
    ]
  },
  {
    ""claim"": ""It isn't that much louder, than placing it in a bowl or toilet paper roll but you will still hear a difference."",
    ""ground"": []
  }
]",How can I amplify the speakers of my iPhone?,"The easiest way I know, when you're at home or outside and don't have any gadgets or items, is simply placing your phone next to a wall or ideally in a corner with the speakers facing the wall. The sound waves will reflect off the wall and more of them will get directly into your ear.  To understand this, imagine a speaker in the middle of a room with you standing on the right side of the room. The sound waves move in all directions and only one part of them will directly get into your ear. The rest will first reflect off the left, top and bottom walls before they get into your ear. They will lose some of their loudness and will get there with some delay: You here a slight echo (of course depending on the size of the room).So if the speaker is in the corner, more of the sound waves get directly into your ear or only with a minimal delay.  It isn't that much louder, than placing it in a bowl or toilet paper roll but you will still hear a difference.","Several commentators suggest placing the phone against a hard surface such as a wall or saucepan, reflecting and amplifying the sound. A few commentators recommend using a cardboard roll and a cup or funnel to project the sound. One commentator advises buying a “Horn” amplifier for cheap, and another recommends placing the phone in a bowl. Some commentators are skeptical about these methods.",194,stack,1
"[
  {
    ""claim"": ""You can amplify your mobile speakers by using induction speakers"",
    ""ground"": [
      ""induction speakers boost the volume of any device with an external speaker without any wires""
    ]
  },
  {
    ""claim"": ""Induction speakers grab the magnetic field of the speaker using induction, and then run that signal into their own amp and speakers"",
    ""ground"": []
  },
  {
    ""claim"": ""If your purpose is to make as much noise as you can, then put your phone into a glass/mug"",
    ""ground"": []
  }
]",How can I amplify the speakers of my iPhone?,"You can amplify your mobile speakers by using induction speakers which boosts the volume of any device with an external speaker without any wires.  How does it work? It's grabbing the magnetic field of the speaker using induction, and then running that signal into its own amp and speakers.  If your purpose is different and you want to make as much noise as you can (e.g. you're a heavy sleeper), then put your phone into a glass/mug.","Several commentators suggest placing the phone against a hard surface such as a wall or saucepan, reflecting and amplifying the sound. A few commentators recommend using a cardboard roll and a cup or funnel to project the sound. One commentator advises buying a “Horn” amplifier for cheap, and another recommends placing the phone in a bowl. Some commentators are skeptical about these methods.",194,stack,1
"[{""claim"": ""Placing the phone with the speakers facing up in a large, tall ceramic/glass/metal bowl is successful"", ""ground"": [""Plastic or wood doesn't work as well"", ""It is not too much louder"", ""It does make a difference""]}]",How can I amplify the speakers of my iPhone?,"I've had success by placing the phone with the speakers facing up in a large, tall ceramic/glass/metal bowl. Plastic or wood doesn't work as well.  It's not too much louder, but it does make a difference.","Several commentators suggest placing the phone against a hard surface such as a wall or saucepan, reflecting and amplifying the sound. A few commentators recommend using a cardboard roll and a cup or funnel to project the sound. One commentator advises buying a “Horn” amplifier for cheap, and another recommends placing the phone in a bowl. Some commentators are skeptical about these methods.",194,stack,1
"[{""claim"": ""These are very cool and work fantastically"", ""ground"": [""I had several 'horn amplifiers' laying around"", ""I think I paid $3 each"", ""It's a piece of silicone the phone just sits in it""]}]",How can I amplify the speakers of my iPhone?,"I have gone to android now, but when I had an iPhone, I had several ""horn amplifiers"" laying around. I think I paid $3 each. These are very cool and work fantastically. It's a piece of silicone the phone just sits in it (see below).","Several commentators suggest placing the phone against a hard surface such as a wall or saucepan, reflecting and amplifying the sound. A few commentators recommend using a cardboard roll and a cup or funnel to project the sound. One commentator advises buying a “Horn” amplifier for cheap, and another recommends placing the phone in a bowl. Some commentators are skeptical about these methods.",194,stack,1
"[
  {
    ""claim"": ""You could place your phone in a metal saucepan"",
    ""ground"": [""placing your phone in a metal saucepan works really well""]
  },
  {
    ""claim"": ""Tilting the pan on its side and facing it to where you are sitting or 'boogieing' will make it more directional and louder"",
    ""ground"": []
  }
]",How can I amplify the speakers of my iPhone?,"Similar to  @kenorb's answer , but instead you could place your phone in a metal saucepan. I have done this while on holiday and I had forgotten to bring speakers and it works really well. Also tilting the pan on it's side and facing it to where you are sitting or 'boogieing' will make it more directional and louder.","Several commentators suggest placing the phone against a hard surface such as a wall or saucepan, reflecting and amplifying the sound. A few commentators recommend using a cardboard roll and a cup or funnel to project the sound. One commentator advises buying a “Horn” amplifier for cheap, and another recommends placing the phone in a bowl. Some commentators are skeptical about these methods.",194,stack,1
"[
  {
    ""claim"": ""It will help you to make amplifier"",
    ""ground"": [""You have one in your home or office""]
  },
  {
    ""claim"": ""You can increase effect"",
    ""ground"": [""Adding conical things like paper-cup"", ""Even closing one side will do more for you""]
  },
  {
    ""claim"": ""More longer the tube is more the voice""
  },
  {
    ""claim"": ""Paper Clips may help you to keep it on desk""
  }
]",How can I amplify the speakers of my iPhone?,Yes if you have one in your home or office it will help you to make amplifier;all you have to do is make a rectangular hole that your phone fits. You can increase effect by adding conical things like paper-cup or even closing one side will do more for you. Also one more thing more longer the tube is more the voice....   Also Paper Clips may help you to keep it on desk.,"Several commentators suggest placing the phone against a hard surface such as a wall or saucepan, reflecting and amplifying the sound. A few commentators recommend using a cardboard roll and a cup or funnel to project the sound. One commentator advises buying a “Horn” amplifier for cheap, and another recommends placing the phone in a bowl. Some commentators are skeptical about these methods.",194,stack,1
"[
  {
    ""claim"": ""Hazelnut shells can be used for composting"",
    ""ground"": [
      ""Most of them were eaten by squirrels but some have worm holes""
    ]
  },
  {
    ""claim"": ""Grinding hazelnut shells would speed up the composting process"",
    ""ground"": []
  },
  {
    ""claim"": ""Hazelnut shells can be used for mulching"",
    ""ground"": [
      ""They seem to last long""
    ]
  }
]",What can be done with hazelnut shells?,I've found a lot of empty and broken hazelnut shells lying under huge hazelnut shrub. (Most of them were eaten by squirrels but some have worm holes). Is it safe to use them for composting (maybe grinding them would speed up the process)? Or they can be used for mulching because they seem to last long?,"The commenters' ideas include using the hazelnuts for composting, as a replacement for mulch, cheese smoking, or fuel for a wood stove. The user suggesting using them for fuel goes into detail about BTUs and just how good they apparently are as fuel. One other suggestion is grinding them up and using them for sandblasting. Another commenter has a very long comment that doesn't seem to be very related to the topic.",195,stack,1
"[{""claim"": ""You should try using hazelnut shells for mulch on a pathway"", ""ground"": [""hazelnut shells last a long time"", ""hazelnut shells are a durable mulch"", ""hazelnut shells make a lovely sound"", ""In the Northwest US you can actually purchase bags of hazelnut shells to use on your pathways""]}]",What can be done with hazelnut shells?,"If you have enough, try using them for mulch on a pathway.  They last a long time, are a durable mulch, and make a lovely sound.  In the Northwest US you can actually purchase bags of hazelnut shells to use on your pathways.","The commenters' ideas include using the hazelnuts for composting, as a replacement for mulch, cheese smoking, or fuel for a wood stove. The user suggesting using them for fuel goes into detail about BTUs and just how good they apparently are as fuel. One other suggestion is grinding them up and using them for sandblasting. Another commenter has a very long comment that doesn't seem to be very related to the topic.",195,stack,1
"[
  {
    ""claim"": ""You can use them for composting"",
    ""ground"": [
      ""with good composting conditions (greens, browns, temperature, and moisture) they should be no problem for the micro-organisms responsible for composting""
    ]
  },
  {
    ""claim"": ""Some people advise not to put seeds in your compost"",
    ""ground"": [
      ""the seeds can germinate when using the final compost for other plants""
    ]
  }
]",What can be done with hazelnut shells?,"Yes you can use them for composting, with good composting conditions (greens, browns, temperature, and moisture) they should be no problem for the micro-organisms responsible for composting.  However, some people advice not to put seeds in your compost. This is because of the obvious reason that the seeds can germinate when using the final compost for other plants. For me, I don't mind that, in my compost there are still some seeds left from fruits or other crops. I remove 'bad weeds' anyway in the growing season.","The commenters' ideas include using the hazelnuts for composting, as a replacement for mulch, cheese smoking, or fuel for a wood stove. The user suggesting using them for fuel goes into detail about BTUs and just how good they apparently are as fuel. One other suggestion is grinding them up and using them for sandblasting. Another commenter has a very long comment that doesn't seem to be very related to the topic.",195,stack,1
"[
  {
    ""claim"": ""You can use empty hazelnut shells for cheese smoking"",
    ""ground"": [""hazelnut shells are one of the best smoke sources for cheese smoking""]
  },
  {
    ""claim"": ""Many famous cheeses have their 'smoked' versions"",
    ""ground"": []
  },
  {
    ""claim"": ""Smoked versions of many famous cheeses are as a rule even more appreciated than their basic version"",
    ""ground"": []
  },
  {
    ""claim"": ""Many delicious dishes can be made using smoked cheese"",
    ""ground"": []
  }
]",What can be done with hazelnut shells?,"Or you can use empty hazelnut shells for  cheese smoking . It is well known that hazelnut shells are one of the best smoke sources for that purpose.   Many famous cheeses have their ""smoked"" versions, like:    Gouda  Provolone  Scamorza  Cheddar   ...and they are as a rule even more appreciated than their basic version.   Many delicious dishes can be made using smoked cheese. Here is a recipe for  smoked cheddar souffle .","The commenters' ideas include using the hazelnuts for composting, as a replacement for mulch, cheese smoking, or fuel for a wood stove. The user suggesting using them for fuel goes into detail about BTUs and just how good they apparently are as fuel. One other suggestion is grinding them up and using them for sandblasting. Another commenter has a very long comment that doesn't seem to be very related to the topic.",195,stack,1
"[
  {
    ""claim"": ""Hazelnut and many other tree nut shells are packed with BTUs"",
    ""ground"": []
  },
  {
    ""claim"": ""If you have a wood stove, try tossing hazelnut and other tree nut shells in"",
    ""ground"": [""Hazelnut and many other tree nut shells are packed with BTUs""]
  },
  {
    ""claim"": ""Hazelnut shells can be used for mulch"",
    ""ground"": [
      ""Holds moisture, keeping potted plants & flowerbeds moist"",
      ""Keeps weeds down"",
      ""Adds beautiful color"",
      ""100% Renewable, All Natural & Sustainable [depending on your source/methods]"",
      ""Compacts Well"",
      ""Lasts 5-7 Years""
    ]
  },
  {
    ""claim"": ""Hazelnut shells can be used as fuel"",
    ""ground"": [
      ""Burns at 8,500 BTU's per pound"",
      ""Burns Clean, Little Ash"",
      ""Use in Wood Stoves & Fireplaces""
    ]
  }
]",What can be done with hazelnut shells?,"Hazelnut and many other tree nut shells are packed with BTUs. If you have a wood stove, try tossing them in.  See the following web page for examples:  https://www.harvesttimeshells.com/half_shell.html    It notes that hazelnut shells can be used for mulch, with the following qualities:    Holds moisture, keeping potted plants & flowerbeds moist  Keeps weeds down​​  Adds beautiful color  100% Renewable​​​​, All  Natural & Sustainable​ [depending on your source/methods]  Compacts Well​​  Lasts 5-7 Years​​    It also mentions hazelnut shells as fuel:    Burns at 8,500 BTU's per pound​​  Burns Clean, Little Ash​​  Use in Wood Stoves & Fireplaces​​​​","The commenters' ideas include using the hazelnuts for composting, as a replacement for mulch, cheese smoking, or fuel for a wood stove. The user suggesting using them for fuel goes into detail about BTUs and just how good they apparently are as fuel. One other suggestion is grinding them up and using them for sandblasting. Another commenter has a very long comment that doesn't seem to be very related to the topic.",195,stack,1
"[{""claim"": ""You can grind them up and use them for sandblasting delicate surfaces"", ""ground"": []}]",What can be done with hazelnut shells?,you can grind them up and use them for sandblasting delicate surfaces,"The commenters' ideas include using the hazelnuts for composting, as a replacement for mulch, cheese smoking, or fuel for a wood stove. The user suggesting using them for fuel goes into detail about BTUs and just how good they apparently are as fuel. One other suggestion is grinding them up and using them for sandblasting. Another commenter has a very long comment that doesn't seem to be very related to the topic.",195,stack,1
"
[
  {
    ""claim"": ""Using ground walnut shells in a sandblaster gives such a mirrored finish that you would need to be extremely careful about trying to do such on a bright & sunny day"",
    ""ground"": [
      ""I have used ground walnut shells for a very polished surface by sandblasting the flat, & contoured surfaces of any given object"",
      ""I have only used it on some valves for a very powerful 400 Chevy engine that we jacked up to 650 hp"",
      ""it lasted for a whole season of jet boat racing""
    ]
  },
  {
    ""claim"": ""It would be wise to use ground walnut shells only in an enclosed area, with proper ventilation, and air filtration, to protect yourself & others"",
    ""ground"": [
      ""the oils in the shell fragments would stain your hands, clothes, & anything else they got on""
    ]
  },
  {
    ""claim"": ""You should wear a protective disposable suit while working in/around ground walnut shells"",
    ""ground"": [
      ""the particles get smaller, & smaller, & inhalation of the bits & pieces of these things can be fatal if you do not take proper precautions""
    ]
  }
]
",What can be done with hazelnut shells?,"False Identity, ... I used to do work as an automotive machinist, remanufacturing dead engines for cars, ... We’d take them in, remove, & disassemble the motor, and put all f the relevant parts into a hot tank overnite, to cook the oils, & carbon off of the engines components, then rinse them down, & remove any remaining carbon deposits, manually, & after everything has been blow dried, the inspection process begins, all of the pieces required to make the valves work as they should in the cylinder head(s), are tossed into a lock basket that is used much in the same manner as a rock polisher, ... by spinning the basket over, & over with little steel pellets that clean every last bit of carbon from those items, ... & then by checking the empty cyl heads for square, inspecting, & sizing the valve guides, and seats, & the cylinder heads for any cracks, ... the process of repair/replace/renew the factory specs, ... even cracked heads would be saved by a “hot” pinning process, (some were destined to just be boat anchors), ... & new seats would be installed as to be applicable for said engine, & it’s future usage, ... after the cylinder heads are repaired/replaced as to the manufacturer’s specs, the engine block would receive the same treatment, by boring, & honing the cylinder walls back true, in some instances, the cylinder wall may have had to be replaced with a sleeve, (which would be secured in the block, by the cylinder head,& then bored, honed back to be equal to whatever size the rest of the cylinders are), ... so that there is no disparity between the cylinders in compression, ... all cylinders would be refitted with the same sizes of new pistons, & rings to achieve this value, ...    So, getting back to the value of using nuts, in a sand blaster, ... this method that I have used, required me to obtain ground walnut shells, ... for a very polished surface, by sandblasting the flat, & contoured surfaces of any given object, ... & I can say without a doubt, that it gives such a mirrored finish, that you would need to be extremely careful about trying to do such on a bright & sunny day, ... as going blind is not on my bucket list, ... I have only used it on some valves for a very powerful 400 Chevy engine that we jacked up to 650 hp, ... it lasted for a whole season, of jet boat racing, ... & then the owner bought a newer boat, ... what he had been doing @ 7,500 rpm, he was now getting at 3450 rpm, ... he actually got scared the 1st time he got behind the wheel of that boat, ... it was much more powerful than he had expected, (this was about 28-30 years ago & it was a lot of fun, but no $ in all of the knowledge I had acquired, so I left the field of employment, & moved on, Lmbo!!!   Oh, & btw, the oils in the shell fragments would stain your hands, clothes, & anything else they got on, ...so it would be wise to use, only in an enclosed area, with proper ventilation, and air filtration, to protect, yourself & others, ... and I would advise also, to wear protective disposable suit, while working, in/around this stuff, because the particles get smaller, & smaller, & inhalation of the bits & pieces of these things can be fatal if you do not take proper precautions, ...","The commenters' ideas include using the hazelnuts for composting, as a replacement for mulch, cheese smoking, or fuel for a wood stove. The user suggesting using them for fuel goes into detail about BTUs and just how good they apparently are as fuel. One other suggestion is grinding them up and using them for sandblasting. Another commenter has a very long comment that doesn't seem to be very related to the topic.",195,stack,1
"[
  {
    ""claim"": ""I want to construct long sentences, for fiction."",
    ""ground"": []
  },
  {
    ""claim"": ""I do use subordinate conjunctions and coordinate conjunctions."",
    ""ground"": []
  },
  {
    ""claim"": ""I also understand different kind of phrases, and grammatical rules."",
    ""ground"": []
  },
  {
    ""claim"": ""I still struggle to string the phrases and clauses together in an effective way."",
    ""ground"": []
  },
  {
    ""claim"": ""I don't like semicolons, and I don't want to use it."",
    ""ground"": []
  }
]",How to construct quality long sentences?,"I want to construct long sentences, for fiction. I do use subordinate conjunctions and coordinate conjunctions, and I also understand different kind of phrases, and grammatical rules. But I still struggle to string the phrases and clauses together in an effective way.  Are there any tips to construct long sentences? And really make it beautiful (By arranging different grammatical elements in different ways). (I don't like semicolons, and i don't want to use it) . Give me examples too. I will understand better.","A few of the commenters say that refusing to use semicolons will significantly hurt the goal of writing long sentences. One says that languages are recursive and gives a lot of examples of using semicolons, colons, and dashes to prove their point that long sentences require the use of punctuation to break them up. Other commenters suggest reading certain authors that use long sentences, such as Proust or Victor Hugo. One also says writing long sentences for the sake of it is a bad practice.",196,stack,1
"[
  {
    ""claim"": ""Long sentences are possible"",
    ""ground"": [""languages are recursive""]
  },
  {
    ""claim"": ""Recursion builds long sentences by substitution"",
    ""ground"": [""see here for examples of how this builds long sentences by substitution""]
  },
  {
    ""claim"": ""Occasionally weaving together the ideas in several short sentences by recursion will get you the length variety you need"",
    ""ground"": [""If all your sentences are short""]
  }
]",How to construct quality long sentences?,"The reason long sentences are possible is because languages are recursive; see  here  for examples of how this builds long sentences by substitution. Take some long sentences you have access to and work out how they could be built up in this way, and you'll soon have the hang of it yourself. If all your sentences are short, occasionally weaving together the ideas in several of them by recursion will get you the length variety you need.  Let's do a worked example, the second sentence of  Moby Dick :   Some years ago- never mind how long precisely- having little or no money in my purse, and nothing particular to interest me on shore, I thought I would sail about a little and see the watery part of the world.   Now let's imagine how you could build that:   I thought I would sail.  I thought I would sail about a little.  I thought I would sail about a little and see the watery part of the  world.  Some years ago I thought I would sail about a little and see the  watery part of the world.  Some years ago- never mind how long precisely- I thought I would sail  about a little and see the watery part of the world.  Some years ago- never mind how long precisely- having no money, I  thought I would sail about a little and see the watery part of the  world.  Some years ago- never mind how long precisely- having little or no  money in my purse, I thought I would sail about a little and see the  watery part of the world.  Some years ago- never mind how long precisely- having little or no money in my purse, and nothing particular to interest me on shore, I thought I would sail about a little and see the watery part of the world.","A few of the commenters say that refusing to use semicolons will significantly hurt the goal of writing long sentences. One says that languages are recursive and gives a lot of examples of using semicolons, colons, and dashes to prove their point that long sentences require the use of punctuation to break them up. Other commenters suggest reading certain authors that use long sentences, such as Proust or Victor Hugo. One also says writing long sentences for the sake of it is a bad practice.",196,stack,1
